age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,62,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,22,1761,59,United-States,<=50K
57,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,19,United-States,<=50K
39,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1998,57,United-States,>50K
25,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,1,0,35,United-States,<=50K
27,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
56,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,0,0,57,United-States,<=50K
21,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,27,United-States,<=50K
29,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,27,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,44,United-States,>50K
25,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,1,0,37,United-States,<=50K
70,Private,HS-grad,Divorced,Sales,Other-relative,White,Male,0,0,39,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,39,United-States,<=50K
36,Private,Bachelors,Divorced,Tech-support,Unmarried,White,Female,0,0,29,United-States,<=50K
31,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,3874,0,40,United-States,<=50K
58,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,8,United-States,>50K
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1948,60,United-States,>50K
64,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
18,Private,10th,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
38,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1852,40,United-States,>50K
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,60,United-States,<=50K
19,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,1,0,23,United-States,<=50K
43,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,3,0,44,United-States,<=50K
23,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,41,United-States,<=50K
70,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,14,United-States,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,4,1862,35,United-States,<=50K
39,Private,HS-grad,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,31,United-States,<=50K
62,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,<=50K
25,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,44,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,99999,0,49,United-States,>50K
40,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,1804,39,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Black,Male,1,0,39,United-States,<=50K
58,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,3,0,19,United-States,<=50K
39,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,United-States,>50K
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,27,United-States,<=50K
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,1895,50,United-States,<=50K
37,Private,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,115,1,44,United-States,>50K
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15045,0,56,United-States,>50K
43,Private,Bachelors,Divorced,Tech-support,Unmarried,Black,Female,2,0,39,United-States,<=50K
29,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,35,United-States,<=50K
68,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,60,United-States,<=50K
21,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,44,United-States,<=50K
55,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,99165,0,45,United-States,>50K
56,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,2,0,49,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3,0,40,United-States,<=50K
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,54,United-States,<=50K
50,Private,9th,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,30,United-States,<=50K
23,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,18,United-States,<=50K
50,Private,HS-grad,Divorced,Other-service,Other-relative,White,Male,1,0,49,United-States,<=50K
59,Private,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,27,United-States,<=50K
42,Private,Bachelors,Divorced,Tech-support,Unmarried,White,Female,0,0,42,United-States,<=50K
61,Private,10th,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
42,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,39,Taiwan,<=50K
28,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,7019,0,40,United-States,>50K
31,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,8646,0,44,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,19,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,Female,1,0,34,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
17,Private,10th,Never-married,Other-service,Other-relative,White,Male,0,0,36,United-States,<=50K
43,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,<=50K
52,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,4,0,19,United-States,<=50K
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7238,0,40,United-States,>50K
43,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,20,United-States,>50K
37,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,4623,0,18,United-States,>50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,2786,0,39,United-States,<=50K
39,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,15873,0,50,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States,<=50K
55,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7702,0,56,United-States,>50K
61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,45,United-States,>50K
42,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
53,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,40,United-States,<=50K
33,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,1,0,40,United-States,<=50K
35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,1,1599,54,United-States,<=50K
38,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,>50K
31,Private,5th-6th,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,39,United-States,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,15,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,7652,0,44,United-States,>50K
60,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,45,United-States,<=50K
57,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,<=50K
26,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,1924,49,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,27,United-States,<=50K
39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,1873,39,United-States,>50K
30,Private,1st-4th,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,34,Mexico,<=50K
58,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,44,United-States,>50K
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,39,United-States,<=50K
21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,2912,0,38,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,4405,0,44,United-States,>50K
26,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,24,United-States,<=50K
40,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,31,United-States,<=50K
19,Private,11th,Never-married,Other-service,Own-child,White,Male,0,1794,37,United-States,<=50K
18,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,5,0,40,United-States,<=50K
38,Private,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,1,0,29,United-States,<=50K
31,Local-gov,Bachelors,Divorced,Prof-specialty,Wife,White,Female,0,0,19,United-States,>50K
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,3853,1816,39,United-States,<=50K
24,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,28,United-States,<=50K
36,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,7,0,49,United-States,>50K
38,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,20,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3505,0,49,United-States,>50K
25,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States,<=50K
78,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,19,United-States,<=50K
31,Private,Assoc-voc,Separated,Adm-clerical,Not-in-family,White,Female,3,0,39,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,82,United-States,<=50K
43,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,60,United-States,>50K
49,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,45,United-States,<=50K
30,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,63,United-States,<=50K
59,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,99987,0,49,United-States,>50K
33,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,86,Mexico,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,1803,60,United-States,<=50K
40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2005,44,United-States,>50K
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,United-States,<=50K
53,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,29,United-States,<=50K
18,Private,Some-college,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
62,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
39,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1741,53,United-States,>50K
33,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,2,0,40,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,59,United-States,<=50K
55,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,40,United-States,>50K
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,White,Female,1,0,45,United-States,<=50K
62,Private,Some-college,Divorced,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,7th-8th,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
20,Private,11th,Never-married,Farming-fishing,Own-child,White,Male,1,0,40,Mexico,<=50K
39,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,39,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,59,United-States,>50K
36,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
36,Private,Some-college,Divorced,Protective-serv,Own-child,Black,Male,0,0,27,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States,>50K
40,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,14219,0,59,United-States,<=50K
65,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,India,>50K
27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,4342,0,27,United-States,<=50K
43,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,49,United-States,>50K
52,Private,9th,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,3363,0,45,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,50,United-States,<=50K
33,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32,United-States,<=50K
37,Private,11th,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,59,United-States,>50K
48,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,27,United-States,>50K
19,Private,9th,Never-married,Other-service,Not-in-family,White,Male,0,0,36,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,7694,0,40,United-States,>50K
28,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,1,0,34,United-States,<=50K
64,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,36,United-States,<=50K
35,Private,Bachelors,Divorced,Sales,Husband,White,Male,0,0,45,United-States,<=50K
65,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,13918,0,56,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,2,0,30,United-States,<=50K
53,Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,2,0,34,United-States,<=50K
60,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,18,United-States,<=50K
38,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,55,United-States,<=50K
33,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,62,United-States,<=50K
33,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,0,0,37,United-States,<=50K
43,Self-emp-not-inc,Bachelors,Divorced,Farming-fishing,Not-in-family,White,Male,0,2,39,United-States,<=50K
43,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,1871,40,United-States,<=50K
40,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,3,0,39,United-States,<=50K
61,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,4392,0,36,United-States,<=50K
28,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,1,1900,49,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,>50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
30,Private,10th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,35,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,39,United-States,<=50K
30,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,1,0,19,United-States,<=50K
38,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,1899,45,United-States,>50K
44,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,36,United-States,<=50K
43,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Male,1,0,40,United-States,<=50K
33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,United-States,>50K
57,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3102,0,44,United-States,>50K
42,Local-gov,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,0,0,55,United-States,>50K
30,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,34,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,18,United-States,<=50K
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,14981,0,61,United-States,>50K
31,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,3614,0,30,United-States,>50K
67,Self-emp-not-inc,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,45,United-States,<=50K
53,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2012,52,United-States,>50K
63,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
57,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1,0,50,United-States,>50K
41,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,29,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4831,0,60,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,2,0,33,United-States,<=50K
33,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,2,0,39,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1878,80,United-States,<=50K
22,State-gov,Prof-school,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,5,0,59,India,<=50K
42,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,38,United-States,<=50K
63,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
36,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Male,1,0,40,United-States,<=50K
54,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,50,United-States,<=50K
75,Private,Masters,Widowed,Prof-specialty,Wife,White,Female,3057,0,19,United-States,<=50K
38,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,4,0,38,United-States,<=50K
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,<=50K
20,Private,10th,Never-married,Farming-fishing,Own-child,White,Male,0,0,18,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1926,56,United-States,>50K
36,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,39,United-States,>50K
42,Private,10th,Never-married,Sales,Not-in-family,White,Female,1,0,39,United-States,<=50K
41,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,1891,56,United-States,>50K
26,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,1,0,50,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,>50K
57,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,14,United-States,<=50K
58,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,6,United-States,>50K
71,Self-emp-not-inc,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,45,United-States,>50K
37,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,8082,0,42,United-States,>50K
41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,5150,0,40,United-States,>50K
42,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,2,0,39,United-States,<=50K
64,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,39,United-States,<=50K
34,Private,11th,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K
45,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,37,United-States,<=50K
56,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,40,United-States,<=50K
35,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2902,0,40,United-States,>50K
41,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,1,1863,39,United-States,<=50K
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,3,0,31,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,39,United-States,>50K
33,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,19,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,3,0,30,United-States,<=50K
35,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,2627,0,40,United-States,<=50K
40,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,39,United-States,<=50K
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,1,0,30,United-States,<=50K
53,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,17,United-States,<=50K
32,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,32,United-States,<=50K
23,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,19,United-States,<=50K
38,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,1,0,32,United-States,<=50K
40,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,3,2124,57,United-States,>50K
41,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,31,United-States,<=50K
64,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,61,United-States,<=50K
23,Private,HS-grad,Divorced,Sales,Wife,White,Female,0,0,39,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,3,0,40,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1872,45,United-States,>50K
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,>50K
17,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,37,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,36,United-States,>50K
22,Private,HS-grad,Divorced,Sales,Own-child,White,Female,0,0,27,United-States,<=50K
42,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Male,2,0,41,United-States,<=50K
31,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,1,0,31,United-States,<=50K
37,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,45,United-States,<=50K
40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1852,30,United-States,>50K
21,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,38,United-States,<=50K
31,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,18,United-States,<=50K
28,Private,11th,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,<=50K
30,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,2,0,40,United-States,>50K
61,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
60,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,1,0,34,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,56,United-States,>50K
30,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,1,1885,35,United-States,<=50K
39,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,18,United-States,>50K
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
33,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,5,0,49,United-States,<=50K
70,Self-emp-not-inc,HS-grad,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,59,United-States,<=50K
40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,3,0,28,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,1756,39,United-States,<=50K
37,Private,Masters,Separated,Prof-specialty,Not-in-family,White,Female,14329,0,50,United-States,>50K
26,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,1,0,39,United-States,<=50K
58,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,2,0,36,United-States,<=50K
